,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
319,Samoa Americana,ASM,Tasa de Participacion en la fuerza laboral,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
320,Samoa Americana,ASM,Tasa de Participacion en la fuerza laboral,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
321,Samoa Americana,ASM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
322,Samoa Americana,ASM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
323,Samoa Americana,ASM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
324,Samoa Americana,ASM,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
325,Samoa Americana,ASM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
326,Samoa Americana,ASM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
327,Samoa Americana,ASM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
328,Samoa Americana,ASM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
329,Samoa Americana,ASM,Porcentaje de niños economicamente activos,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
330,Samoa Americana,ASM,Porcentaje de empleo vulnerable,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,Total,,,,,,,,,,,,,,,,,,,,,
331,Samoa Americana,ASM,Porcentaje de empleo vulnerable,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,Total,,,,,,,,,,,,,,,,,,,,,
332,Samoa Americana,ASM,Porcentaje de Prevalencia de VIH,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Hombre,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
333,Samoa Americana,ASM,Porcentaje de Prevalencia de VIH,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
334,Samoa Americana,ASM,Razon de ocupacion en paralamentos nacionales,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Mujer,Total,,,,,,,,,,,,,,,,,,,,,
335,Samoa Americana,ASM,Razon de educacion de mujeres frente a hombres,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Terciaria,Total,,,,,,,,,,,,,,,,,,,,,
336,Samoa Americana,ASM,Razon de educacion de mujeres frente a hombres,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Secundaria,Total,,,,,,,,,,,,,,,,,,,,,
337,Samoa Americana,ASM,Razon de educacion de mujeres frente a hombres,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Primaria y Secundaria,Total,,,,,,,,,,,,,,,,,,,,,
338,Samoa Americana,ASM,Razon de educacion de mujeres frente a hombres,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Primaria,Total,,,,,,,,,,,,,,,,,,,,,
339,Samoa Americana,ASM,Razon de educacion de mujeres frente a hombres,Asia oriental y el Pacífico (excluido altos ingresos),Ingreso mediano alto,Alfabetizado,Total,,,,,,,,,,,,,,,,,,,,,
340,Antigua y Barbuda,ATG,Esperanza de vida al nacer,America Latina y el Caribe,Ingreso alto,Hombre,Total,72.422,72.67,72.911,73.144,73.368,73.58,73.778,73.961,74.13,74.288,74.439,74.589,74.744,74.904,75.071,75.242,75.41,75.571,75.721,75.858,
341,Antigua y Barbuda,ATG,Esperanza de vida al nacer,America Latina y el Caribe,Ingreso alto,Mujer,Total,75.357,75.562,75.764,75.962,76.154,76.339,76.515,76.681,76.838,76.985,77.121,77.246,77.36,77.466,77.566,77.665,77.766,77.871,77.983,78.104,
342,Antigua y Barbuda,ATG,Tasa de fertilidad,America Latina y el Caribe,Ingreso alto,Mujer,15 a 19 años,61.9748,60.8384,59.702,57.9936,56.2852,54.5768,52.8684,51.16,50.328,49.496,48.664,47.832,47.0,46.1564,45.3128,44.4692,43.6256,42.782,41.831,40.88,
343,Antigua y Barbuda,ATG,Refugiados por pais,America Latina y el Caribe,Ingreso alto,de Origen,Total,,5.0,5.0,5.0,13.0,13.0,18.0,24.0,25.0,27.0,28.0,32.0,45.0,50.0,53.0,56.0,82.0,99.0,107.0,117.0,118.0
344,Antigua y Barbuda,ATG,Refugiados por pais,America Latina y el Caribe,Ingreso alto,de Asilo,Total,,,,,,,,,,,,,,,,15.0,5.0,,,,
345,Antigua y Barbuda,ATG,Desempleo,America Latina y el Caribe,Ingreso alto,Hombre,Total,,,,,,,,,,,,,,,,,,,,,
346,Antigua y Barbuda,ATG,Desempleo,America Latina y el Caribe,Ingreso alto,Mujer,Total,,,,,,,,,,,,,,,,,,,,,
347,Antigua y Barbuda,ATG,Tasa de Poblacion Activa,America Latina y el Caribe,Ingreso alto,Hombre,mayor 15 años,,,,,,,,,,,,,,,,,,,,,
348,Antigua y Barbuda,ATG,Tasa de Poblacion Activa,America Latina y el Caribe,Ingreso alto,Mujer,mayor 15 años,,,,,,,,,,,,,,,,,,,,,
349,Antigua y Barbuda,ATG,Tasa de Participacion en la fuerza laboral,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,15 a 64 años,,,,,,,,,,,,,,,,,,,,,
350,Antigua y Barbuda,ATG,Tasa de Participacion en la fuerza laboral,America Latina y el Caribe,Ingreso alto,Hombre,15 a 64 años,,,,,,,,,,,,,,,,,,,,,
351,Antigua y Barbuda,ATG,Tasa de Participacion en la fuerza laboral,America Latina y el Caribe,Ingreso alto,Mujer,15 a 64 años,,,,,,,,,,,,,,,,,,,,,
352,Antigua y Barbuda,ATG,Tasa de Participacion en la fuerza laboral,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
353,Antigua y Barbuda,ATG,Tasa de Participacion en la fuerza laboral,America Latina y el Caribe,Ingreso alto,Hombre,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
354,Antigua y Barbuda,ATG,Tasa de Participacion en la fuerza laboral,America Latina y el Caribe,Ingreso alto,Mujer,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
355,Antigua y Barbuda,ATG,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
356,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
357,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
358,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
359,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
360,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
361,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
362,Antigua y Barbuda,ATG,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
363,Antigua y Barbuda,ATG,Porcentaje de niños economicamente activos,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
364,Antigua y Barbuda,ATG,Porcentaje de empleo vulnerable,America Latina y el Caribe,Ingreso alto,Hombre,Total,,,,,,,,,,,,,,,,,,,,,
365,Antigua y Barbuda,ATG,Porcentaje de empleo vulnerable,America Latina y el Caribe,Ingreso alto,Mujer,Total,,,,,,,,,,,,,,,,,,,,,
366,Antigua y Barbuda,ATG,Porcentaje de Prevalencia de VIH,America Latina y el Caribe,Ingreso alto,Hombre,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
367,Antigua y Barbuda,ATG,Porcentaje de Prevalencia de VIH,America Latina y el Caribe,Ingreso alto,Mujer,15 a 24 años,,,,,,,,,,,,,,,,,,,,,
368,Antigua y Barbuda,ATG,Razon de ocupacion en paralamentos nacionales,America Latina y el Caribe,Ingreso alto,Mujer,Total,5.2631578947368,5.2631578947368,5.2631578947368,5.2631578947368,10.526315789474,10.526315789474,10.526315789474,10.526315789474,10.526315789474,10.526315789474,10.526315789474,10.526315789474,10.526315789474,10.526315789474,11.111111111111,11.111111111111,11.111111111111,11.111111111111,11.111111111111,11.111111111111,11.111111111111
369,Antigua y Barbuda,ATG,Razon de educacion de mujeres frente a hombres,America Latina y el Caribe,Ingreso alto,Terciaria,Total,,,,,,,,,,1.5611000061035,1.6269899606705,1.5189900398254,1.5547000169754,,,,,,,,
370,Antigua y Barbuda,ATG,Razon de educacion de mujeres frente a hombres,America Latina y el Caribe,Ingreso alto,Secundaria,Total,0.92378002405167,,,,,,,1.013759970665,0.98940002918243,1.0448000431061,1.0522199869156,1.0130900144577,1.1587300300598,,1.0059299468994,1.0206500291824,,0.97339999675751,0.96285998821259,,
371,Antigua y Barbuda,ATG,Razon de educacion de mujeres frente a hombres,America Latina y el Caribe,Ingreso alto,Primaria y Secundaria,Total,,,,,,,,0.98364001512527,0.9650200009346,0.99023997783661,0.97176998853684,0.96443998813629,1.0390399694443,,0.97434002161026,0.99004000425339,,0.97935998439789,0.97924000024795,,
372,Antigua y Barbuda,ATG,Razon de educacion de mujeres frente a hombres,America Latina y el Caribe,Ingreso alto,Primaria,Total,,,,,,,,0.96461999416351,0.94677001237869,0.95038002729416,0.91541999578476,0.9281399846077,0.95210999250412,,0.94991999864578,0.9661899805069,,0.98405998945236,0.99207997322082,,
373,Antigua y Barbuda,ATG,Razon de educacion de mujeres frente a hombres,America Latina y el Caribe,Ingreso alto,Alfabetizado,Total,,,,,,,,,,,,,,,,,,,,,
374,Australia,AUS,Esperanza de vida al nacer,Oceanía,Ingreso alto,Hombre,Total,76.6,77.0,77.4,77.8,78.1,78.5,78.7,79.0,79.2,79.3,79.5,79.7,79.9,80.1,80.3,80.4,80.4,80.5,80.7,80.9,
375,Australia,AUS,Esperanza de vida al nacer,Oceanía,Ingreso alto,Mujer,Total,82.0,82.4,82.6,82.8,83.0,83.3,83.5,83.7,83.7,83.9,84.0,84.2,84.3,84.3,84.4,84.5,84.6,84.6,84.9,85.0,
376,Australia,AUS,Tasa de fertilidad,Oceanía,Ingreso alto,Mujer,15 a 19 años,17.9326,17.4258,16.919,16.9552,16.9914,17.0276,17.0638,17.1,16.1404,15.1808,14.2212,13.2616,12.302,12.1846,12.0672,11.9498,11.8324,11.715,11.3258,10.9366,
377,Australia,AUS,Refugiados por pais,Oceanía,Ingreso alto,de Origen,Total,,,9.0,12.0,11.0,41.0,29.0,57.0,37.0,23.0,38.0,38.0,47.0,27.0,27.0,21.0,15.0,10.0,10.0,20.0,35.0
378,Australia,AUS,Refugiados por pais,Oceanía,Ingreso alto,de Asilo,Total,60219.0,57885.0,59422.0,56242.0,63478.0,64955.0,68942.0,22161.0,20915.0,22543.0,21790.0,23423.0,30061.0,34485.0,35565.0,36917.0,42187.0,48480.0,56934.0,58529.0,57451.0
379,Australia,AUS,Desempleo,Oceanía,Ingreso alto,Hombre,Total,6.4549999237061,6.9730000495911,6.5329999923706,5.8899998664856,5.2750000953674,4.8779997825623,4.6680002212524,4.0469999313355,3.9560000896454,5.6909999847412,5.0700001716614,4.8940000534058,5.1339998245239,5.7059998512268,6.0019998550415,6.0359997749329,5.6500000953674,5.5199999809265,5.2810001373291,5.2109999656677,6.5539999008179
380,Australia,AUS,Desempleo,Oceanía,Ingreso alto,Mujer,Total,6.0549998283386,6.4429998397827,6.1630001068115,5.9800000190735,5.5349998474121,5.2179999351502,4.9180002212524,4.7880001068115,4.5650000572205,5.4010000228882,5.3800001144409,5.3049998283386,5.3239998817444,5.6059999465942,6.1719999313355,6.0659999847412,5.7800002098083,5.6700000762939,5.3210000991821,5.1009998321533,6.3540000915527
381,Australia,AUS,Tasa de Poblacion Activa,Oceanía,Ingreso alto,Hombre,mayor 15 años,72.03099822998,71.797996520996,71.723999023438,71.48999786377,71.453002929688,72.035003662109,72.186996459961,72.458000183105,72.563003540039,72.247001647949,72.305000305176,72.115997314453,71.675003051758,71.34700012207,70.90599822998,71.050003051758,70.557998657227,70.647003173828,70.920997619629,71.083999633789,69.997001647949
382,Australia,AUS,Tasa de Poblacion Activa,Oceanía,Ingreso alto,Mujer,mayor 15 años,54.465999603271,55.001998901367,55.188999176025,55.870998382568,55.645000457764,56.926998138428,57.478000640869,58.02799987793,58.504001617432,58.707000732422,58.564998626709,58.81600189209,58.724998474121,58.64400100708,58.613998413086,59.076999664307,59.305000305176,59.813999176025,60.456001281738,60.929000854492,60.173000335693
383,Australia,AUS,Tasa de Participacion en la fuerza laboral,Oceanía,Ingreso alto,Hombre y Mujer,15 a 64 años,73.95,74.21,74.3,74.61,74.47,75.48,75.84,76.23,76.53,76.37,76.45,76.65,76.41,76.4,76.34,77.01,77.02,77.51,78.07,78.51,
384,Australia,AUS,Tasa de Participacion en la fuerza laboral,Oceanía,Ingreso alto,Hombre,15 a 64 años,82.45,82.3,82.25,82.04,82.07,82.66,82.71,82.91,82.97,82.51,82.83,82.77,82.4,82.33,82.12,82.73,82.4,82.68,82.95,83.2,
385,Australia,AUS,Tasa de Participacion en la fuerza laboral,Oceanía,Ingreso alto,Mujer,15 a 64 años,65.33,66.01,66.24,67.09,66.79,68.23,68.89,69.45,69.98,70.14,69.97,70.44,70.35,70.42,70.54,71.27,71.64,72.34,73.18,73.82,
386,Australia,AUS,Tasa de Participacion en la fuerza laboral,Oceanía,Ingreso alto,Hombre y Mujer,15 a 24 años,70.193000793457,70.685997009277,69.973999023438,70.221000671387,70.133003234863,70.806999206543,70.773002624512,70.728996276855,70.714996337891,69.084999084473,68.417999267578,68.122001647949,67.502998352051,66.818000793457,66.550003051758,67.259002685547,66.792999267578,66.898002624512,67.845001220703,68.120002746582,66.193000793457
387,Australia,AUS,Tasa de Participacion en la fuerza laboral,Oceanía,Ingreso alto,Hombre,15 a 24 años,71.861000061035,72.234001159668,71.668998718262,71.398002624512,71.166999816895,72.005996704102,72.051002502441,71.777000427246,71.946998596191,70.388999938965,69.599998474121,68.782997131348,68.224998474121,67.374000549316,66.872001647949,67.792999267578,67.198997497559,67.400001525879,68.11799621582,68.24299621582,65.915000915527
388,Australia,AUS,Tasa de Participacion en la fuerza laboral,Oceanía,Ingreso alto,Mujer,15 a 24 años,68.464996337891,69.078002929688,68.208999633789,68.990997314453,69.050003051758,69.543998718262,69.417999267578,69.611000061035,69.394996643066,67.680000305176,67.141998291016,67.414001464844,66.732002258301,66.226997375488,66.209999084473,66.694000244141,66.36499786377,66.370002746582,67.55899810791,67.990997314453,66.482002258301
389,Australia,AUS,Porcentaje de niños economicamente activos,Oceanía,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
390,Australia,AUS,Porcentaje de niños que solo trabajan,Oceanía,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
391,Australia,AUS,Porcentaje de niños que solo trabajan,Oceanía,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
392,Australia,AUS,Porcentaje de niños que solo trabajan,Oceanía,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
393,Australia,AUS,Porcentaje de niños que solo trabajan y estudian,Oceanía,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
394,Australia,AUS,Porcentaje de niños que solo trabajan y estudian,Oceanía,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
395,Australia,AUS,Porcentaje de niños que solo trabajan y estudian,Oceanía,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
396,Australia,AUS,Porcentaje de niños economicamente activos,Oceanía,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
397,Australia,AUS,Porcentaje de niños economicamente activos,Oceanía,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
398,Australia,AUS,Porcentaje de empleo vulnerable,Oceanía,Ingreso alto,Hombre,Total,14.91000020504,15.11000007391,15.500000357628,15.189999878407,14.980000317097,14.79000018537,14.420000299811,14.119999617338,13.690000236034,13.929999545217,14.000000461936,13.690000236034,12.909999996424,12.729999735951,13.020000189543,13.080000340939,12.980000197887,12.799999624491,12.819999843836,12.709999963641,
399,Australia,AUS,Porcentaje de empleo vulnerable,Oceanía,Ingreso alto,Mujer,Total,9.2499998807907,8.9499995708466,9.1800003647804,8.91999989748,8.7599995136261,8.9600002169609,8.5000001490116,8.2700000703335,8.4299996495247,8.4599996209145,8.5199998021126,8.3599999248981,8.2800002396107,7.8800001144409,8.2700000107288,8.219999819994,8.3900001049042,8.3399996608496,8.1399998515844,8.1899997740984,
400,Australia,AUS,Porcentaje de Prevalencia de VIH,Oceanía,Ingreso alto,Hombre,15 a 24 años,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
401,Australia,AUS,Porcentaje de Prevalencia de VIH,Oceanía,Ingreso alto,Mujer,15 a 24 años,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
402,Australia,AUS,Razon de ocupacion en paralamentos nacionales,Oceanía,Ingreso alto,Mujer,Total,22.972972972973,,25.333333333333,25.333333333333,24.666666666667,24.666666666667,24.666666666667,26.666666666667,26.666666666667,27.333333333333,24.666666666667,24.666666666667,24.666666666667,26.0,26.0,26.666666666667,28.666666666667,28.666666666667,28.666666666667,30.46357615894,30.46357615894
403,Australia,AUS,Razon de educacion de mujeres frente a hombres,Oceanía,Ingreso alto,Terciaria,Total,,,,,,,,,,,,,,,,1.3077000379562,1.3005599975586,1.2962299585342,1.262030005455,1.2624800205231,
404,Australia,AUS,Razon de educacion de mujeres frente a hombres,Oceanía,Ingreso alto,Secundaria,Total,,,,,,,,,,,,,,,,0.86900997161865,0.86743998527527,0.88778001070023,0.94094997644424,0.93378001451492,
405,Australia,AUS,Razon de educacion de mujeres frente a hombres,Oceanía,Ingreso alto,Primaria y Secundaria,Total,,,,,,,,,,,,,,,,0.92526000738144,0.92517000436783,0.93753999471664,0.96885001659393,0.96407002210617,
406,Australia,AUS,Razon de educacion de mujeres frente a hombres,Oceanía,Ingreso alto,Primaria,Total,1.0223000049591,1.0244400501251,1.0233600139618,1.0226500034332,1.0200300216675,1.0158400535584,1.0127300024033,1.0089700222015,1.0064100027084,1.0023299455643,0.99823999404907,0.99725997447967,0.99602997303009,0.9970800280571,0.99750000238419,1.0002900362015,0.99977999925613,0.99989998340607,0.99891000986099,0.99921000003815,
407,Australia,AUS,Razon de educacion de mujeres frente a hombres,Oceanía,Ingreso alto,Alfabetizado,Total,,,,,,,,,,,,,,,,,,,,,
408,Austria,AUT,Esperanza de vida al nacer,Europa y Asia central,Ingreso alto,Hombre,Total,75.2,75.6,75.8,75.9,76.4,76.6,77.1,77.4,77.7,77.6,77.8,78.3,78.4,78.6,79.1,78.8,79.3,79.4,79.4,79.5,
409,Austria,AUT,Esperanza de vida al nacer,Europa y Asia central,Ingreso alto,Mujer,Total,81.2,81.7,81.7,81.5,82.1,82.2,82.8,83.1,83.3,83.2,83.5,83.8,83.6,83.8,84.0,83.7,84.1,84.0,84.1,84.2,
410,Austria,AUT,Tasa de fertilidad,Europa y Asia central,Ingreso alto,Mujer,15 a 19 años,13.9232,13.6346,13.346,12.9022,12.4584,12.0146,11.5708,11.127,10.5944,10.0618,9.5292,8.9966,8.464,8.2392,8.0144,7.7896,7.5648,7.34,7.0444,6.7488,
411,Austria,AUT,Refugiados por pais,Europa y Asia central,Ingreso alto,de Origen,Total,33.0,27.0,72.0,68.0,44.0,62.0,30.0,19.0,15.0,15.0,10.0,10.0,15.0,5.0,5.0,,,10.0,24.0,18.0,33.0
412,Austria,AUT,Refugiados por pais,Europa y Asia central,Ingreso alto,de Asilo,Total,15493.0,14375.0,14122.0,16097.0,17777.0,21212.0,25475.0,30767.0,37546.0,38895.0,42613.0,47055.0,51707.0,55575.0,60724.0,72198.0,93242.0,115252.0,128779.0,135951.0,141866.0
413,Austria,AUT,Desempleo,Europa y Asia central,Ingreso alto,Hombre,Total,4.7600002288818,3.9130001068115,5.1090002059936,5.1319999694824,5.7849998474121,5.4390001296997,4.9390001296997,4.4899997711182,3.8910000324249,5.4850001335144,4.981999874115,4.5460000038147,4.9349999427795,5.3670001029968,5.8309998512268,6.0859999656677,6.4279999732971,5.9120001792908,5.0229997634888,4.6110000610352,5.4770002365112
414,Austria,AUT,Desempleo,Europa y Asia central,Ingreso alto,Mujer,Total,4.5999999046326,4.1329998970032,4.5289998054504,4.3420000076294,5.8850002288818,5.8590002059936,5.5989999771118,5.3000001907349,4.4109997749329,5.085000038147,4.6319999694824,4.5760002136231,4.7950000762939,5.2870001792908,5.3810000419617,5.3060002326965,5.5380001068115,5.0320000648498,4.6529998779297,4.3509998321533,5.2270002365112
415,Austria,AUT,Tasa de Poblacion Activa,Europa y Asia central,Ingreso alto,Hombre,mayor 15 años,68.833999633789,67.880996704102,68.013999938965,68.204002380371,65.101997375488,66.396003723145,66.728996276855,67.569000244141,67.460998535156,67.31600189209,67.088996887207,66.888999938965,66.915000915527,66.919998168945,66.416000366211,66.398002624512,66.794998168945,66.810997009277,67.106002807617,66.994003295898,66.147003173828
416,Austria,AUT,Tasa de Poblacion Activa,Europa y Asia central,Ingreso alto,Mujer,mayor 15 años,49.373001098633,49.334999084473,50.589000701904,50.772998809815,49.999000549316,51.29700088501,51.981998443604,52.849998474121,53.382999420166,54.04700088501,54.151000976562,54.500999450684,54.987998962402,55.282001495361,55.298000335693,55.359001159668,55.923000335693,55.910999298096,55.907001495361,55.978000640869,55.620998382568
417,Austria,AUT,Tasa de Participacion en la fuerza laboral,Europa y Asia central,Ingreso alto,Hombre y Mujer,15 a 64 años,71.13,70.55,71.76,71.84,69.67,71.3,71.93,73.05,73.6,74.17,74.42,74.77,75.32,75.64,75.42,75.51,76.18,76.33,76.63,76.86,
418,Austria,AUT,Tasa de Participacion en la fuerza laboral,Europa y Asia central,Ingreso alto,Hombre,15 a 64 años,79.82,78.92,79.57,79.65,76.21,77.79,78.28,79.4,79.61,79.73,79.9,79.99,80.31,80.43,79.93,80.03,80.65,80.83,81.34,81.47,
419,Austria,AUT,Tasa de Participacion en la fuerza laboral,Europa y Asia central,Ingreso alto,Mujer,15 a 64 años,62.34,62.09,63.88,63.99,63.1,64.79,65.57,66.68,67.58,68.61,68.92,69.53,70.31,70.83,70.89,70.95,71.68,71.77,71.86,72.18,
420,Austria,AUT,Tasa de Participacion en la fuerza laboral,Europa y Asia central,Ingreso alto,Hombre y Mujer,15 a 24 años,56.074001312256,54.703998565674,55.756000518799,54.727001190185,55.653999328613,58.005001068115,57.926998138428,59.426998138428,59.520000457764,59.507999420166,58.291000366211,59.203998565674,59.24100112915,58.778999328613,58.034999847412,57.43399810791,57.466999053955,56.102001190185,56.665000915527,56.43399810791,56.147998809815
421,Austria,AUT,Tasa de Participacion en la fuerza laboral,Europa y Asia central,Ingreso alto,Hombre,15 a 24 años,60.618999481201,59.210998535156,60.442001342773,59.634998321533,60.063999176025,61.865001678467,61.756000518799,62.800998687744,62.838001251221,62.785999298096,62.525001525879,63.541999816895,63.044998168945,62.20299911499,60.657001495361,60.632999420166,60.222999572754,58.417999267578,59.45000076294,60.227001190185,59.393001556396
422,Austria,AUT,Tasa de Participacion en la fuerza laboral,Europa y Asia central,Ingreso alto,Mujer,15 a 24 años,51.334999084473,50.014999389648,50.888000488281,49.637001037598,51.083999633789,54.002998352051,53.963001251221,55.935001373291,56.085998535156,56.112998962402,53.897998809815,54.694000244141,55.278999328613,55.20299911499,55.290000915527,54.07500076294,54.55899810791,53.648998260498,53.703998565674,52.388000488281,52.675998687744
423,Austria,AUT,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
424,Austria,AUT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
425,Austria,AUT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
426,Austria,AUT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
427,Austria,AUT,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
428,Austria,AUT,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
429,Austria,AUT,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
430,Austria,AUT,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
431,Austria,AUT,Porcentaje de niños economicamente activos,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
432,Austria,AUT,Porcentaje de empleo vulnerable,Europa y Asia central,Ingreso alto,Hombre,Total,7.8100000619888,7.9400000572205,7.6200002431869,7.4599997997284,8.8400003910065,8.5,8.4900000095367,8.7999999523163,9.1700000762939,9.200000166893,9.4199997186661,8.9099999666214,8.7300000190735,9.1099998950958,9.0100002288818,8.9800000190735,8.759999871254,8.1899998188019,7.9000000953674,7.7399997711182,
